Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Date,Preview Text,Type,transcript pdf url,Full download 1,Full download 2,Preview image 1,Preview image 2,Text Preview url,Full PDF URL,transcript w audio url starts at zero,audio preview url,Multi Image,Full Audio Download url
LG says JZ didnt want Suzanne at RBC not true,lg-says-jz-didnt-want-suzanne-at-rbc-not-true,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116279,Mon May 22 2023 18:56:33 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c14d3995babcf5a9d759e_021523%20PREVIEW%20LG%20says%20JZ%20said%20no%20Suzanne%20no%20true%20JZ%20made%20account%20for%20her%20to%20join.png,,https://drive.google.com/file/d/1GhpWeAY9qvsLNTQ0V3nL-V5CFwojr1aE/view?usp=share_link,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1e2TD6RoqYLcFwIYMN0Oaa-xXekE3Qa-z,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c17089e5f0a022242c2be_021422%20PREVIEW%20JZ%20loves%20idea%20of%20Suzanne%20working%20with%20RBC.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c14d3995babcf5a9d759e_021523%20PREVIEW%20LG%20says%20JZ%20said%20no%20Suzanne%20no%20true%20JZ%20made%20account%20for%20her%20to%20join.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c1ab1cba46372ae0a3efd_121322%20PREVIEW%20JZ%20suggests%20Suzanne%20mediate.png,
LG says mediation wont help dont want to work with you,lg-says-mediation-wont-help-dont-want-to-work-with-you,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162d4,Mon May 22 2023 18:56:37 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 18 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1Xt97g0WPLA0sBNquB4of_pmy2v_BEFW1/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc15e65f9d50f6760f37d_041823%20FULL%20LG%20says%20no%20mediators%20then%20does%20not%20correspond%20with%20JZ%20until%20042623.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc15579969b896533bc3d_041823%20PREVIEW%20LG%20says%20no%20mediators.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc139f49ae5fa69a4723e_041823%20LG%20says%20mediation%20of%20no%20help%20dont%20want%20to%20work%20with%20you%20Screenshot%20.png,https://drive.google.com/file/d/13qRjd0VoFfniNXy-Ky2QZQcSsp3G_fZ0/view?usp=share_link,,,,,
LG says no JZ on account not required to do anything,lg-says-no-jz-on-account-not-required-to-do-anything,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162c1,Mon May 22 2023 18:56:36 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Apr 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/18_8x6Fh5ktzGSoEpkkwRfSicCnhS0kZf/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bbc3e911d4ae25ef22307_041123%20FULL%20accounting%20meeting%2075%20percent%20cost%20of%20goods.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bd9190371d47c9cce947c_041123%20PREVIEW%20LG%20says%20not%20required%20to%20do%20anything%20Screenshot%202023-05-17%20at%209.46.25%20AM.png,,https://drive.google.com/file/d/1IcxtrZTaEKHTOCdEVYbLD1qh_b_YAoQS/view?usp=share_link,,https://app.notta.ai/share/470c83a4-57c4-4ac6-a900-9ec8ebc97a2a,https://drive.google.com/file/d/1zXRMIdbQgA_qErIAORkIgmnOwi4Z9X-R,,
LG says no to sales people then says he needs Suzanne,lg-says-no-to-sales-people-then-says-he-needs-suzanne,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116278,Mon May 22 2023 18:56:33 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,,,,,https://drive.google.com/file/d/1Gm8wflULn4K2S2cM9o_B8f-jSfSBapK7/view?usp=share_link,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,,,
LG says RBC had a record year after JZ and Sheri finish taxes,lg-says-rbc-had-a-record-year-after-jz-and-sheri-finish-taxes,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116253,Mon May 22 2023 18:56:29 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Sat Dec 31 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1cU2w-Zi4ujpHEo-6hPyIn0YRNfjsmA9j/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d1035059fe6b74f4004ef_123122%20FULL%20LG%20says%20record%20year%20after%20JZ%20and%20Sheri%20finish%20taxes.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d104d1d71910fc72d9c56_123122%20PREVIEW%20LG%20says%20record%20year%20after%20JZ%20finishes%20taxes%20with%20Sheri.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d10941c41d43966b063b3_123022%20LG%20says%20RBC%20had%20a%20record%20year%20after%20JZ%20finishes%20repairing%20books%20with%20Sheri.png,,https://drive.google.com/file/d/1cSmskQh8UkaTusAnt-1ypRKk53Ie6pyx/view?usp=share_link,,,,,
LG says workload is not an issue now,lg-says-workload-is-not-an-issue-now,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116269,Mon May 22 2023 18:56:32 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be809fd3f777fe5299e0c_021523%20FULL%20LG%20to%20JZ%20partnership%20renegotiation.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2d2e110001e24ad6b8c2_021523%20PREVIEW%20LG%20workload%20is%20not%20an%20issue.png,,https://drive.google.com/file/d/1v5CDI8ZqQnMBmdyVJ3I2EzcvCF-A4Avv/view,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1aPhWbpLVKnPnEcXdgBWEmpoXLR5pSO1U,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be72dbf33f602ed368e1b_021523%20PREVIEW%20LG%20workload%20one%20of%20two%20main%20issues%20then%20lowest%20on%20totem%20pole.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2d2e110001e24ad6b8c2_021523%20PREVIEW%20LG%20workload%20is%20not%20an%20issue.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2e191c49099c9ca6c1c4_021523%20PREVIEW%20LG%20says%20workload%20is%20an%20issue%20again%20wants%20more%20then%2050.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c2e19c1ee63426e7cc2a3_021523%20PREVIEW%20LG%20not%20happy%20with%20workload%20or%20structure%20of%20business.png,
LG suggest sales bonus despite several consultants say hed have to be an employee,lg-suggest-sales-bonus-despite-several-consultants-say-hed-have-to-be-an-employee,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211626f,Mon May 22 2023 18:56:33 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Feb 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1C3mLZls_paDgjT2kW_ESyl3WdPRGb1Jb/view?usp=share_link,,,,,,,https://app.notta.ai/share/911bc91a-6c8a-4856-9ac5-0eb7b535df9c,https://drive.google.com/file/d/1eDBEm5bNBgorU9lGQ3B85OcMyuN3LDOh,,
LG suggests a mediator JZ loves idea,lg-suggests-a-mediator-jz-loves-idea,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211624b,Mon May 22 2023 18:56:28 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Nov 15 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1ku7ZMNwrx0qLQKCPY45MS9oH76_rJbZ-/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d9a67640798adc8a20b3c_111522%20JZ%20LG%20Texas%20Trip%20(3).pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d9a96640798adc8a23452_111522%20PREVIEW%20LG%20suggests%20mediator%20JZ%20loves%20idea%20Screenshot%202023-05-13%20at%204.08.14%20PM.png,,https://drive.google.com/file/d/1EAmwaUSew0q8X5GUiJpjK6As-uuyDiG2/view,,https://app.notta.ai/share/97a251f0-6a18-47db-9dd7-4f6c34edcc54,https://drive.google.com/file/d/1blM8gv3H-Mu1m_ld2aAM78sGmg-9i2yy,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d9a96640798adc8a23452_111522%20PREVIEW%20LG%20suggests%20mediator%20JZ%20loves%20idea%20Screenshot%202023-05-13%20at%204.08.14%20PM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d9bbda70a1bf8dc8881dd_Screenshot%202023-05-24%20at%2012.06.35%20AM.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d9bbd493cce6bd17abf5c_Screenshot%202023-05-24%20at%2012.07.10%20AM.png,
LG tells JZ to not pursue other banks,lg-tells-jz-to-not-pursue-other-banks,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211625f,Mon May 22 2023 18:56:31 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Feb 09 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1BEPLyKMq9BQ1aKo5mBlv5eCJIJlL6N-u/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c36373bef2305e9721551_020923%20FULL%20LG%20to%20JZ%20text%20day%201%20bank%20closure.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c380f5e5f3e58ff1635ee_020923%20LG%20tells%20JZ%20not%20to%20pursue%20other%20banks.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646c3855fa203faa3b4d5a0e_020923%20LG%20tells%20JZ%20to%20not%20pursue%20other%20banks.png,,https://drive.google.com/file/d/17nBY7lD6oPh2w6MF__8FuxxK8PEf-d6l/view?usp=sharing,,,,,
LG to JZ dont lower draws with tax cash,lg-tells-jz-to-not-put-back-tax-return-to-lower-draws,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161d1,Mon May 22 2023 18:56:26 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:21 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Jul 12 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,text,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9ebca86c3e56c2d8c902_072522%20LG%20having%20it%20both%20ways%20outraged%20yet%20took%20same%20amount.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9ec5a86c3e56c2d8d105_071222%20LG%20tells%20JZ%20not%20to%20put%20back%20tax%20return%20money%20back%20into%20business.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9fbef5210ab04fd94024_071222%20LG%20tells%20JZ%20to%20not%20put%2030kl%20tax%20return%20into%20RBC.png,,https://drive.google.com/file/d/1EipG-U4GOb-XLpoLMxi1enC7qCkJ6VJX/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9addfd27ceac810153b3_071222%20LG%20tells%20JZ%20not%20to%20put%20back%20cash%20because%20he%20would%20owe%2001.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9add9c8b25e664f3f3b7_071222%20LG%20tells%20JZ%20not%20to%20put%20back%20cash%20because%20he%20would%20owe%2002.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9ea31ef94dea163f3fba_072522%20LG%20has%20it%20both%20ways%20outraged%20yet%20took%20same%20amount%2002.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646e9ea345e40c3ca3549c03_072522%20LG%20has%20it%20both%20ways%20outraged%20yet%20took%20same%20amount%2001.png,
LG text embezzlement claim says JZ deposited cash,lg-text-embezzlement-claim-says-jz-deposited-cash,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162ba,Mon May 22 2023 18:56:35 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Mon Apr 10 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,text,https://drive.google.com/file/d/1Mx0WflfMXy9mowL-SVcDtu_5cCXF7hOv/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bdde23df97af42cd5e28c_041023%20FULL%20LG%20text%20embezzlement%20claim%20says%20JZ%20deposited%20cash.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bdde8373190ea43001a89_041023%20PREVIEW%20LG%20text%20embezzlement%20claim%20says%20JZ%20deposited%20cash.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bde78fd9b7970c4015108_041023%20LG%20to%20JZ%20text%20embezzlement%20claim%20says%20JZ%20deposited%20cash.png,,https://drive.google.com/file/d/1EWTqdnDeaCymtvDv1COXOgqirZEShbod/view?usp=share_link,,,,,
LG to Accounting 2557 Chase shut down fraud 1st time,lg-to-accounting-2557-chase-shut-down-fraud-1st-time,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161be,Mon May 22 2023 18:56:25 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:22 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Jan 09 2020 00:00:00 GMT+0000 (Coordinated Universal Time),,email,https://drive.google.com/file/d/124nDZW3hXg5g2hZPXDqwOv3ApZ8tkqHA/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646fc50ce8bb45bbca2a7b99_010820%20Chase%20sends%20email%20notice.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646fbba912b0f0b66da8b704_010820%20LG%20during%20chase%20fraud%20issue%20gets%20money%20sent%20to%20him.png,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646fbbe6715bce51cd0d5540_Screenshot%202023-05-25%20at%202.37.49%20PM.png,https://drive.google.com/file/d/124nDZW3hXg5g2hZPXDqwOv3ApZ8tkqHA/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646fc266bab5185c85bbcfbd_010820%20LG%20says%20has%20inside%20LEN%20at%2053.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646fbba912b0f0b66da8b704_010820%20LG%20during%20chase%20fraud%20issue%20gets%20money%20sent%20to%20him.png,
LG to Accounting could care less about sales goals,lg-to-accounting-could-care-less-about-sales-goals,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162b2,Mon May 22 2023 18:56:34 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Mar 15 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,audio,https://drive.google.com/file/d/1GChGR_kKd-GsJy2xuwtqWjMf3fXwzUGA/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be5d17cef76f173526572_031523%20FULL%20accounting%20meeting%20reimbursement%20thru%20payroll%20no%20acct%20access.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be5bf0db810b14131e751_031523%20PREVIEW%20Accounting%20says%2059K%20per%20week%20or%20debt%20LG%20says%20could%20care%20less.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be588f224ea71f30677fe_032123%20PREVIEW%20eleven%20eleven%20call%20transcribed.png,,https://drive.google.com/file/d/1Elgyv6i948L1efveEVIDPJ4lpsseO4_X/view?usp=share_link,,,https://drive.google.com/file/d/1-ffZgqRANZ_kYgLxOQSLbDaeSpP8mA_T,,
LG to accounting live RBC accounts,lg-to-accounting-live-rbc-accounts,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211627b,Mon May 22 2023 18:56:34 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:07 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Tue Mar 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,email,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be9ea03e10585e1e1d444_031423%20LG%20to%20accounting%20live%20RBC%20accounts.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bea6817d685d1fa7db625_031423%20LG%20email%20to%20accounting%20announcing%20new%2053%20accts%20with%20no%20JZ.png,,https://drive.google.com/file/d/1-YsguZaUKC4gUmua4InVTgldCc2dfGxB/view?usp=share_link,,,,,
LG to Accounting not responsible for JZ finances,lg-to-accounting-not-responsible-for-jz-finances,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162b7,Mon May 22 2023 18:56:35 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:05 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Apr 07 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,email,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be01d3fa958e946a9eaa0_040723%20LG%20to%20Accounting%20not%20responsible%20for%20JZ%20financial%20thought%20JZ%20not%20on%20account%20or%20paid.pdf,,,,https://drive.google.com/file/d/1FJFXeC9XYkty2v5EOwr6XJiupL7j7j4L/view?usp=share_link,,,,,
LG to Accounting requesting refunds for client,lg-to-accounting-requesting-refunds-for-client,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162cb,Mon May 22 2023 18:56:37 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Fri Apr 14 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,email,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646bc87f50e9a7d6503c4234_SAM%20COBB%20Eleven%20Eleven%20CUSTOMER%20REFUNDS.pdf,,,,https://drive.google.com/file/d/1cli9nu6LYXuyhVvVuUKcx-6fg2Cx5csf/view?usp=share_link,,,,,
LG to JZ claim,lg-to-jz-claim,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac2116284,Mon May 22 2023 18:56:34 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Mar 08 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,email,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646becc9fa75bc1c3a0dd787_FUTURSHIRTS.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646becd515efe3c0d2a6bab4_030823%20LG%20to%20JZ%20Future%20Shirts%20claim.png,,https://drive.google.com/file/d/1yeNzIOD6_RQF_E08Cucwr6PmwIHRzhlr/view?usp=share_link,,,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646cf47dc6ac416b3f2a80df_062422%20JZ%20says%20Carmel%20is%20pretty%20cool.png; https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646cf47dc6ac416b3f2a80dc_093022%20JZ%20stands%20up%20for%20Carmel.png,
LG to JZ claims refusing order and hostile phone call,lg-to-jz-claims-refusing-order-and-hostile-phone-call,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21162b9,Mon May 22 2023 18:56:35 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Mon Apr 03 2023 00:00:00 GMT+0000 (Coordinated Universal Time),,email,https://drive.google.com/file/d/1yuK_3n47bGiQsbwYqjmXjh2rVFIH1Nvs/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be4619955a3ec363a6cdb_040323%20FULL%20LG%20to%20JZ%20ELEVEN%20ELEVEN%20CLIENT%20LOSS.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646be4aa7cef76f173510bb6_040323%20PREVIEW%20LG%20email%20claims%20JZ%20hostile%20in%20call%20to%20eleven%20eleven.png,,https://drive.google.com/file/d/1EuZLd2dt_tHhD0QeDdzIbn-_NGJjg7Q9/view?usp=share_link,,,,,
LG to JZ Constellation vacation with Suzanne in Jan,lg-to-jz-constellation-vacation-with-suzanne-in-jan,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac211624f,Mon May 22 2023 18:56:29 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 23:10:06 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Thu Dec 22 2022 00:00:00 GMT+0000 (Coordinated Universal Time),,text,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d12121706c7240a3073f1_122222%20LG%20says%20going%20on%20Constellation%20vacation%20in%20jan.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d11bfd79685ecb63ccd60_070418%20LG%20on%20vacation%20with%20Wife%20and%20Constellation%20Corona.pdf,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d122f3b30b1f5a50ecec4_122222%20PREVIEW%20LG%20going%20on%20Constellation%20vacation.png,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/646d1233eb7515417347fd9d_070418%20PREVIEW%20LG%20on%20vacation%20with%20SG%20client%20Constellation.png,https://drive.google.com/file/d/14PMmrS_yg7zmZMQCK1l3hyRUbCHDY_NR/view?usp=share_link,,,,,
LG to JZ doctors suggest medical leave no proof dark,lg-to-jz-doctors-suggest-medical-leave-no-proof-dark,65f3d093a0ca2d5ac2116165,65f3d093a0ca2d5ac21161ca,Mon May 22 2023 18:56:25 GMT+0000 (Coordinated Universal Time),Mon May 29 2023 21:31:22 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 07:33:21 GMT+0000 (Coordinated Universal Time),Wed Jun 05 2019 00:00:00 GMT+0000 (Coordinated Universal Time),,email,https://drive.google.com/file/d/15QS61b2zqrBCv63dOJudtJKeFE4gic2k/view?usp=share_link,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/6475027fabe0e534b22a39c4_060519%20FULL%20LG%20to%20JZ%20medical%20leave%20after%20mad%20at%20employee%20and%20low%20sales.pdf,,https://uploads-ssl.webflow.com/646a27a54df1a31225a90bae/647503098d04f0a1b002a78a_060519%20LG%20to%20JZ%20email%20long%20dark%20doctors%20suggest%20medical%20leave.png,,https://drive.google.com/file/d/12K6pYYb2aZwlnHEUq3ozYYLgHtXQlOb-/view?usp=share_link,,,,,
